commentText,likes
I have never had any problems with moistness on the exposed edge of my cakes but interesting nonetheless.,0
As if a cake lasts longer than a day with me.,0
Meh!  Two two word phrases that solve the problem.  Together or separately.   Plastic wrap.  Cake keeper.  Duh.,0
"When I read ""Scientific"", I thought it will have a lot to do with area, volume etc. but what I saw literally shocked me :P (in a good way).",2
"Each slice has to be long and skinny which is too awkward to deal with. Putting a rubber band on the cake is gross and would certainly ruin the decorations on the cakes I make. He should have waited a day, or at least a few hours in between each cut to see if the rubber band really held it tight enough to keep the sponge moist. I'm guessing no. Also, you don't get uniform amounts of frosting on each slice. Conclusion: interesting thought, but by no means a brilliant idea. Most likely not even a good idea.",0
Heres another tip: Don't put your cake in the fucking fridge. That's unorthodox.,1
Your illustration at 3:46 is wrong... there are now 4 pieces..,0
I'll keep this in mind next time I am eating birthday cake alone...,0
Trolling Cientific - Troll de ciencias,0
"Well, might try this next time I get a cake. But still, it might be just fine if you put dome over the cake. By the way, I want cake :( Cake cake cake cake cake",0
I'm struggling with the concept of there being leftover cake to lose freshness.,0
"Is anyone else going to mention that this only works with cakes covered in fondant - and if you are eating a cake alone and it's not meant to show off, you would NEVER purposely subject yourself to eating fondant?",0
Does it still work if the person your making the cake for is not called “Brady”?,0
Well I guess I dont have to worry about this.. because I will eat the whole cake in a day :D,43
Not possible if you're cake is covered with sticky icing. You'll end up with a mess.,0
In America there is no Day 2. Eat it all.,0
happy birthday,0
"I dislike cake. But I like how excited he got talking about the steak cut, steak rules. Now I'm torn.....",0
"Which method nets you more icing on a slice? Truth be told, I want the icing.",0
"""For the mathematical loners who don't want to share their cake""... LOL",0
"Well, it's better to eat a little bit of dry piece of cake than all those bacterias.. This sucks",0
"so much trouble for such a small benefit
the total amount of time wasted for all the cakes you ll eat in ur life is too damn high",0
Is this guy Will McKenzie?,0
Now try it with an iced or frosted cake...,0
So messy.,0
"Great, now I want cake.",0
"Haha, what an elegant and casual placement of your own work at 1:44 :))",0
"The solution is problematic because it requires that you eat TWO pieces of cake every time you cut it, which is just preposterous for any Englishman to do. That would be gluttonous! The best solution, and simplest with no excess cake, is a cake dome, like grandmother always used.",0
i dont think you need to cut the rubber band every time you cut the cake. that way you are just wasting the rubber.,0
I have a better solution: just eat it all,0
The perfect way to cut a cake! involves rubberbands and getting your dirty hands all over the cake,0
Or you could just cover the cake?,0
"Look, if you're buying a birthday cake and then only one slice gets eaten, maybe you should be looking up videos on how to make friends.",0
"Just pig out and eat all the cake in one setting, problem solved!",0
Well done! You've made the Daily Mail and their idiotic comments. Hope they paid you,1
who saves cake for more than one day?,0
"Or, ""How to Eat a Whole Cake Alone.""

Also, what if you don't have an infinite rubber band budget? =(",1
"That was fondant they were using for the icing. It sounds nice on paper, but in everyday life not so much. Your fingers would get sticky from touching the icing, nearly impossible to move the cake and who wants a nasty rubber band on their cake?",0
Another solution is: eat the cake in one sitting!  LOL,0
"Rubberband? Really?! try putting one in your mouth, it is bitter and THAT is gonna get to your cake if you have it over night with it and make it taste funky at the side.",2
So how many pieces can he cut out that cake??????,0
"sorry but this is useless. A cake doesn't stay in my fridge that long. Ever. Also, you can just put it in a special airtight box",0
that cake looked nasty. I wana throw up.,0
This assumes you don't eat the cake all at once. What a loser :(,0
What poor bastard is stuck eating apiece of birthday cake alone? Make a cupcake you sad loser.,0
"This works with a hard frosting on the cake, not with a fluffy frosting. The rubber band would just sink in and create a mess.",0
"Fondant is vile and ruins cake. How are you going to use rubber bands on a cake iced the proper way, with buttercream?",0
The cake looks so soft and fluffy...,0
Great…now I want cake.,0
but at the end you are left with 4 triangular slices QQ,0
This assumes you are not in a family of fatasses that will devour a cake without having leftovers.  Serves no purpose for my family.,0
Who the hell eats a whole cake by themselves?,0
"If I have access to a cake, it won't survive 3 days.",0
an other solution eat the whole cake day one O.o with your friends.. problem solved,0
Eat all the cake=PERFECT answer(;,0
It´s easier to eat the whole cake on day 1. XD XD,0
"TIL: Mathematicians don't have anyone to share their birthday cakes with. That's a sad life, isn't it?",0
Best way to cut your birthday cake when you have zero friends to share it.,0
Have you washed your hands? :P,0
"That's all well and good in theory, but not all cakes are covered in fondant.",0
"If your birthday cake lasts more than a day you might need to work on your friend making skills. But even if eaten alone if the cake lasts more than 2 days... what the hell are you even doing? And since symmetry, not to mention fairness and aesthetics, is more important in that case clearly the traditional way is the best way. It requires only one measurement to have identical pieces both in size and shape. You can clearly see how much of the cake you have eaten. The ratio of bread to topping remains the same. Neither of which is the case in the method pictured in the video. =)",0
"shoving your face into the cake, eating it in 20 minutes and forgetting about a knife or drying out is my own personal method.",0
"""Happy Birthday - here's some math!"" - least welcomed phrased at a birthday party.",0
"I don't mind theoretical mathematical musings of this nature, but this is seriously the lamest shit I have ever seen.",0
"Haha, that's brilliant!",0
"Mucha vaina , corta primero un circulo de aproximadamente 4 o 5 de diametro  en la parte media de la torta , luego corta en lineas rectas desde afuera hacia adentro de la torta  (omitiendo el circulo )   y ya",0
"But the ""new way"" its best to get the first slice, next slice will be smaller and smaller. The old way everybody will get the same, you just have to eat it all ;)",0
"this might be good for ""mathematical loners"", but if you want to share, nobody will have an equal amount of frosting. and frosting is the best part",1
this sucks,0
"the original method is better, because each slice has the same proportion of sponge and cream. this ""mathematically correct"" method results in the later slices having a higher proportion of cream than the earlier slices",0
Or just cover it in cling film?,0
I'll just eat whole cake gg ^^,0
He fucked up at day 3 :(,0
That was beautiful. I have been corrected.,0
Maximizing gastronomic pleasure is one thing but I think other factors need to be taken in consideration. For instance the extra time and rubber band consumption are definitively a con of this way of cutting...,0
what a waste of rubber bands,0
"As a chef, very unhygienic using bands to hold the cake. A lot of different methods can be use to preserve the cake. Who ever made this theory is obviously spouting nonsense.",0
"Cut your cake how you will, there's not a ""wrong way"".",0
Can't tell if trolling or just stupid...,0
I'm maximizing my gastronomic pleasure by finishing my cake. Next day? New cake.,0
Would be quite messy with different frosting/icing,0
why cutting over 4 rubber bands for unpleasant pleasure,0
"Can we have another calculator unboxing, please?",0
or...you can just put your cake in a tuperware,0
What about cutting the cheese? Is there a scientific way to do that also?,4
who only eats one slice out of a whole cake?,2
who leaves a cake in the fridge for 4 days without eating it?,0
Was it your birthday Brady? If so congratulations!,0
RIP Rubber bands :(,0
"This is clearly a way of cutting cake devised by someone who a) doesn't normally eat cake (or doesn't understand that ""cake"" isn't a uniform substance, and preserving the ratio of dough / filling / icing is relevant), b) doesn't attend social gatherings (people expect to get similar slices, and the slices should be compatible with normal-sized knives and plates) and c) doesn't have a humidity-controlled compartment in his refrigerator (or indeed even a box).

It's unsurprising that this didn't catch on with the actual cake-slicing community, and, if anything, it's an example of how the oversimplification (or complete misunderstanding) of a problem can lead to a useless ""solution"". Spherical cows in a vacuum and all that.",0
clingfilm...bitch!,0
Happy birthday Brady!,0
"Most useless thing I have seen in a while. Not only that majority of cakes don't have such ice frosting on top of them which would make using rubber bands just destroy your cake, but you are also getting smaller pieces every time plus you can't eat it the same way you can eat your triangular one because it has to lay down on its side.",4
"I'll never cut a cake the same way again. Thank you, Alex and Brady, for showing me the error of my ways.",0
MIND BLOWN,0
"You can cut the ""wrong way"" and then use a slice of bread and a couple of toth picks to cover the exposed area of the cake. This works we really well I experience",0
But.. just imagine your cake has a soft cream cover all over it or sticky and delicious caramel on the edges.. are you really going to use your hands to close it?,0
"This would only work with a cake that has a hard fondant frosting. A soft, moist cake would be very difficult to push together, let alone be held together by a rubber band.",0
So you mean picking up a cake with your hand and cutting it with your teeth.... until it's finished ISN'T the correct way to do it lol,0
You can't do that with a fresh cream cake though,0
"This video was posted on my birthday. What a coincidence!
Fascinating video (as always)",0
"Interesting for those that like cakes covered in nasty fondant. If it's a nice butter cream finish then it would be much harder to push it all together like this without ruining the even frosting job.

Don't forget the importance of a good recipe as well. If the recipe is made well it can stay very moist all on it's own. Yes I work in a bakery making cupcakes and cakes.",0
Bitches love cake.,0
"Scientifically it's the best way to cut yhe cake but it's not practical. Unless you can cut the cake in a perfect, parallel way, otherwise you'll increase the surface area that expose to the air and becomes dry on the other day. Also, you can buy a cupcake. :]",0
How can you mathematically cut sections of cake in this way making sure they're all the same area?,0
I like my cake dry,0
I just eat cake in one go.,0
"Here in Venezuela, we are a little greedy with our birthday cakes: We cut a medium circle in the center of the cake, then we cut in the outside like the wrong way in the video and give small or medium size of the pieces.
We keep the rest for the next days (and we don't care about being cold in one side and the other not)",0
I don't remember time when cake actually lasted for more than a day..,0
Good lord do something meaningful with your time. Videos like this worry me. Pointless information for a less than drastic conclusion.,0
"I'm sure someone has mentioned this already somewhere, but as you can see, you've now thrown off the edge frosting to cake ratio in the final remaining pieces, so it is potentially wasteful.  Regular cake slices keep this ratio even in every slice.  :)

Neat idea though, assuming your cake re-seals well enough to stay fresh.",0
Aint nobody got time for that,0
Who puts cake in the fridge?! Just EAT IT ALL AT ONCE! Jeeeeez...,1
Solution to a non-existent problem...,0
Dangit. I'm hungry now.,0
"I can't stand it when someone at a party or whatever decides to cut the big round cake as if it were a square or rectangle, and all of the pieces are different sizes. This would be even worse!",0
Happy Birthday Brady :-D ;o),0
"yea, a rubberband for a 1/2 meter diameter cake... sure",0
What kind of madman puts elastic bands on a cake!?,1
OMG Im so hungry right now!,0
"this is a horrible way of cutting a cake.
all the slices are different in size.",0
"I'll just keep eating my cake the ""wrong"" way thanks.",0
Lots of cakes here have icing on the sides that will make a mess doing this method. A pizza might work better...I'm going to eat it all either way I cut it :p,0
"I have no problems preserving cake, as either I or the people I share it with eat all of it",0
this problem is only a problem if the cake isnt eaten in one sitting,0
ugliest way,0
"The guy who forever alone may find this helpful.
For me i will invite all my friends come and eliminate the cake lol",0
"You guys aren't wrong with there being a mathematical aspect to cutting a cake. As well as for the freshness factor. The only thing i wonder is if Britain has plastic wrap. Here in 'Murica, we use it to ensure freshness to food, where plastic bags cant be utilized. I, personally, bake my own cakes. Then, reuse the tins with their air tight lids. I just leave it on the table and it's always fresh with no hassles.",0
Nice.. But cake never last 2 days,0
what about a cake with a hole in the middle?,1
today is my birthday,0
"who the heck eats a cake all by them selves for several days in a row? A cake is meant to be eaten at once by several people. Therefore, no opportunity for edges to dry.",0
You don't finish your cakes all in one sitting?,0
"Dude, you should have posted this video early. I made a cake for Father's Day and used the improper and unmathematical way to cut it. IF ONLY I KNEW!",0
I dont mean to be boring but usually the cake tastes better on the next day then on the day it was made so...after all all this method looks silly.,0
"I could imagine seeing this in a wedding and a wedding guest thinking ""Who's the ""Genius"" that decided to cut the cake stupid and give me the end of the cake all i got was icing""

A legitimate reason to say ""FIRST""",0
omg :) do rectangular cake ... or eat all cakes one time. This video is time wasting.,0
":))) wasn't that a little bit ridiculous?
I mean, how on earth did the Nature publish such a paper?

Theoretically, it is ok, but practically, it doesn't work!
and as far as it's not practical, it's extremely useless! isn't it?",0
how to cut a cake - for loners,0
This right here is freaking genius!!!,0
I have a better way of cutting the cake to absolutely maximize freshness. It's called eating the whole cake in one sitting.,1
PELOTUDO ANDA CONSEGUI UNA VIDA,0
how to cut a cake if you're a crazy person who threw a birthday party for you and just you,1
de todo esto.... solo se me antojo la torta!!!!,0
"What about cake with the frosting on its bottom sides? As you're moving the two slices together, the bottom icing would make a mess; it would either detach from the main cake (happens sometimes when you leave the cake in the fridge) or leave a trail of icing on the tray. Speaking of the tray, if you were to refrigerate the cake, wouldn't it get cold enough to stick onto the tray, making it hard to combine the two separated cake slices?",1
Just eat all the cake at the start,0
Option 2: Cover it with plastic wrap,1
"Nope, this is still not the most optimal cutting method.  Cut horizontally (i'd suggest a cm thick depending on the size of the cake) across the bottom of the cake keeping the blade perfectly level. Then pick the top up, and remove it from your slice.

If you want a ""layered cake"" you could make a rectangular cake and then place it on its side before frosting it.

1) Every slice will be the same size.  Slices will not decrease over time.
2) The cake to frosting ratio will not change over time (Except for the very last piece).
3) The previous method still had small cracks allowing airflow to come in. Because this method cuts slices from the bottom- no cracks will be introduced.",0
Those rubber bands served no purpose.,0
"No, I dont like this way =))",0
"""I think for the mathematical loners who don't want to share their cake, this can be quite useful"" lmfao",0
"Mathematically it's perfect, but practically it seems really flawed, considering it' kind of hard to maintain both surfaces perfectly together. 
If you really want to keep the cake moist, fluffy and keep all the goodness, you just need to wrap it in some sort of plastic bag or celophane. Gastronomically advised, but of course I get the idea and it's nonetheless valid.",0
"Or, just press some cling wrap up against the exposed side!",0
"Huh. Looks like me and Brady share the same birthday.

That's pretty cool.",0
"Oh mathematicians, you so silly.",1
Eat the whole cake in one sitting. Problem solved.,0
Just eat the whole cake! :P,0
"After he cut the second slice, he then cut parallel to one of the already cut directions, which isn't quite right, because now one ""half"" is slightly larger than the other and will leave some cake exposed to get dry.",0
the rubber band latex is poisonous,0
what if it's a rectangular cake ?,0
just put some plastic or aluminum foil on the exposed wedges...,0
"A true master piece of cake cutting! Though, in this day of age, I don't remember the last time there was even cake left to be stored.",0
"Fuck it, just eat the whole cake",0
"This method assumes (I think wrongly) that a round cake will have frosting which can support a rubber band, as your cake does. The band would cut into creamier frosting, and perhaps even the cake itself.

An alternative solution would be to have spare frosting, and upon making each cut (wedge or otherwise), simply covering the newly exposed area with more frosting. The downsides of course being the need to have and store the extra frosting, and altering the ratio of cake to frosting, which some people wouldn't enjoy.

The third alternative would be to share your cake so as to have nothing leftover, but who wants that?",0
Using pieces of sliced bread to cover the exposed parts of the cake works really well to keep the cake from getting dry and crusty,0
Francis Galton had some interesting ideas indeed...,0
"Which is correct:

One cannot have his cake and eat it, too.

or

One cannot eat his cake and have it, too.",0
Maximum Cake.,0
This could all be solved with cling film... Although I guess that wasn't around in 1906,1
Is Alex Bellos Greek?,0
IF YOUR PARTY DOESNT EAT ALL THE CAKE IN ONE SITTING..... YOU HAVE NO FRIENDS.,0
Having your cake and eating it too.,0
What do you do about the bitterant on the rubber bands?,0
I usually just save the plastic lid which comes with the cake. That is truly the correct way,0
"the ""Rubber band slaughter"" method",0
It would be a terrible way to cut a camembert though. It needs to be nice and flowing... yum!,0
"Is it really your birthday, Brady?  If so, HAPPY BIRTHDAY!

If not - HAPPY DAY!",0
"Who eats a birthday cake slice by slice, don't you have any friends?",1
You could also use toothpicks and slices of bread. Just attach the slices of bread to wherever the cake is exposed. Shouldn't refrigerate either unless your house is particularly hot.,0
Now how to properly cut a cake in to three equal parts. I need to know.,0
Alternatively you can just get some cling film.,0
"Wow, this is crazy, I've read Here's Looking at Euclid, and now I've found the author randomly. It was a great book too!",0
I have never ever left my cake overnight. Thanks to my friends.,0
This method of cake slicing is environmentally irresponsible! Just look at how many rubber bands it wantonly wastes!,0
"whos gonna do this method, its good yes but time worthy NO!!!",0
"In America, we just invented Saran Wrap.",0
Happy Birthday Brady and thanks for the laughs on this one 👍,2
Lol at cake lasting until day 3,0
"I think the moisture escapes more if you create a big cut like that, although you used a rubber band.
PS. is there any one experimented on it to see if the rubber band hold it tight enough to keep the moist?",0
What if they just give you the extra frosting and you can frost the inside wedge?,0
"Quite a nice solution, but with buttercreme frosting, pushing everything together and using rubberbands will get quite messy real fast. Perhaps you should just make cupcakes.
Hope you get some R&R on your B-day Brady!",1
"but, every other day, the portion is smaller than the previous day was, so you keep your cake fresh, but the slices are not the same size.",0
Don't think this will work for all types of round cakes.  Pointless for icecream cakes cause the side are frozen ether way.,0
"How about this - halfway from top to bottom, cut out a horizontal disk. The top piece stacks on the bottom. No elastic needed and gravity does all the work! Plus the last slice is pure icing. Yum.",0
non equal cake:icing ratio. I got excited over nothing.,0
"Good thing I don't cut my cakes when I'm eating alone.

Lol jk, if I bought my own cakes I'd be laying in a bed with diabetes.",0
"Or you could, y'know, just have cupcakes.",0
if you are going to have a cake then you should eat more than 1 slice a day :P,0
And this is the work of mathematicians.,0
although the cake slices get smaller each day don't they? How do you avoid the dissatisfaction?,1
"Interesting video, raises the question of where exactly the cuts should be so that if you cut out a given number of slices each slice is the same volume. (Obviously assuming the cake is the same height throughout then the question is where should you slice the top of the cake so that the top of each slice has the same area.)",0
Reminds me of the episode of the cosby show where Bill steals slices of cake then smooshes it shut :D,0
This is the anti-frosting methodology since made pointless via the refrigerator..,0
I find the use of elastic bands disturbing but the cutting method actually does make sense.,0
I wold invent the myth that that is the reason why the cake knife is that width which would solidify it in the world of America.,0
It's filet of cake!!!,0
"There's a much simpler approach that doesn't require weird shapes and frosting overload on the final pieces.  Cut your cake as normal (the ""wrong"" way).  Then, with a fairly small piece of cellophane, attach the cellophane only to the parts where the cake is exposed - the frosting ""preserves"" the rest of the cake.  It definitely beats weirdly scrunching the cake together (which won't work well at all if you're using good frosting instead of yucky fondant) with your hands.

This was one of those things I saw my girlfriend do, and it just made total sense despite being a complete paradigm shift from my normal approach.",0
Now i want cake,0
"1. This is hardly ideal, given that by the end you get very icing-heavy slices, and the portion size keeps getting smaller.
2. Wasn't that method pretty obvious without it being necessary to publish in Nature?",1
Alternative title: How to grub up a cake with your hands.,0
"Fondant:  just say ""no"".",0
">implying my cake will last several days
top kek",0
"No need to stress and worry and try to figure out complicated ways of cutting and storing, if you've leftover cake just bring it over to my house and I'll be glad to take it off your hands.",1
who eats cake by themselves ._.,0
"damn, i'm hungry now.",0
"But the 2nd way of cutting cake is only relevant if you're eating the cake alone :(

Should you do it with a group, everyone would have different sizes...unless that's what you're aiming for...well I suppose you could measure out equivalent volumes...",0
"This is why cake dishes exist. A large glass plate with a glass cover to go over the cake. While it doesn't create an air-tight seal, it's sufficient to keep the cake from getting hard, even when the wedge method is used.",0
Or you could just buy a square cake.,0
It's not numberphile 2 it's numberphile squared haha,0
"Loved this video, except I won't get much opportunity to put it into practice... There are six people in my house so cake rarely gets to a second day!",0
"Never heard of tin foil and a cake tin? just cover the edge and its fine :P


Mathematicians always trying to find problems... :P",0
You could also cut an amount of slices and throw away the rest of the cake. Or wash it the day after. It'll be moist,0
people save cake for later?,0
Or you could just cover it when it is in the fridge...,0
This is a forever alone way to cut a cake,0
"Ahuh, I get what yore saying but, in the end, its just not worth the effort.",0
WHY IS HE CUTTING ALL OF THOSE RUBBER BANDS!!!,0
I read Here's Looking at Euclid a few years ago and really enjoyed it! I'll have to check out this new book too!,0
"Had to give u ""thumb down"" (sorry)... this video took FIVE MINUTES.  There are u tube clips out there describing complex & arcane topics in 2 mins flat.  Speed it up guys!",0
zzz,0
"After day 3's cut, the internal areas of the two interfaces are no longer the same. You would see this more clearly if day 3's slice was bigger. Are you sure this is the prescribed method at that point?",0
my cake has never dried out if covered correctly,0
"Note: this does not work when serving the cake to children, since if any two get slices which are anything but identical all hell will break loose.",0
"Damn, I really fancy some cake now...",0
damn it now i want cake,0
"How do people then do it with cakes that don't have marcipan? (btw, I butchered that word) I mean, cakes that are covered in whipped cream? People will see that it has been pushed on the side.",0
"That way SUCKS, it's a total mess and completely inefficient. When you buy a cake it usually comes in a plastic box doesn't it? Well just leave it there when you put it in the fridge and it won't dry out, I didn't even know anyone had such an issue with cakes...",0
Personally I wrap it in tinfoil but I guess this works too,0
"Who eats a cake over multiple days?  This technique deals well with the drying out of edges, but fails to account for other mechanisms of spoilage.",0
Wait....people don't just eat a cake in one sitting? ...weird.,0
"The SECOND you interject ""I need to find a way .... hmmmm to"" YOU are not doing it the right way , I don't care if its mathematical right or not.
The wedge method WORKS , why ? cause the way you MUST wrap the other way with a Rubber band I just drape a piece of tin foil or Saran wrap , and I am done.....
Too much trouble ? a quick spritz of non any non stick spray oil to both sides .. done.
and who in hell eats but a wedge of cake at the time ?
God was this shit.",0
"Woah. So how would this work if sharing with another? Combine days one and two, or something else?",0
im doing this for now on,0
"Ah, back when cling wrap wasn't invented yet.",0
"A cake lasting 4 days is a myth, I have kids and they barely make it last one day  =)",0
Who the hell leaves cake for the next day?? nom nom nom,0
"The important part of cutting a cake is making sure everyone has an equal portion. While this method may make sense when eating one piece a day, it doesn't make sense at a party, where the cake is likely to be gone in one sitting.",0
This would probably work well for camembert as well.,0
I think we do the wedges because we want everyone to have the same voume of cake...,0
"It probably won't be useful; I eat my cakes in like, 2-3 days flat, and I really don't care about if they're ""dry"" or not, in fact I never really noticed them.",0
I want cake now!!,0
Disagree - the wedge slice is more attractive than the slab!,0
"In case it's not a layer cake, but maybe a regular chocolate cake which is the same throughout, use this method:
1 - Grab a ruler and hold it vertically to mark ""Layers"" on the cake.
2 - Find a nice long piece of steel wire, and use it to slice off the top of the cake completely to make a ""Lid"" which we'll use later.
3 - Repeat for as many layers as the cake will allow without falling apart.
4 - The ""Lid"" can be put back on the cake for storage, no rubber bands necessary.

An added bonus to this trick is that serving many people is easy with a tall enough cake, and everyone gets an equivalent sized piece. For double the amount of people/servings, cut each layer in half, or even quarters if you're feeling especially social. For the single eater of cake, this method also saves work, as only one cutting session is required.",0
That just made me really want some cake...,0
wait... this goes to infinity?? a way to have cake for infinite days??,0
"But I'm going to get two pies for my birthday, not a cake. My birthday is June 28. Tau day. As a math nerd, I demanded my mom get me two pies with the digits of tau on them. I'm also getting four math shirts. 

I  am a nerd. :D",0
"This is nice if you're eating a cake by yourself, but who eats cake by themselves? The most important thing about serving cake at parties is that every person gets an equal piece. And then the cake won't just be sitting around uneaten to get hard anyway. : )",0
Genius!,0
This is sure to stir up some controversy among the food bloggers.,0
this was uploaded on my birthday,0
"but... who leaves a cake for the next day!!! Here, in Argentina, you cut a cake and don't stop till it's over/finished. Even if it's too big for all the guests, everyone takes a big piece to their homes... or for the travel je 

It's an interesting theory though",0
This is so dumb! I love it!,0
what makes you think a briton invented it? that is simply a traditional way of cutting bread.,0
"During the beginning of the video I was thinking of a more optimal way to cut a cake given the freshness predicament presented. I managed to think of what turned out to be the method you showed, before you started showing it. :D",0
"If you're only cutting one slice of birthday cake and putting the rest in the fridge, that's pretty sad. Go out and make some friends and have a better party next year.",1
Holy autism,0
Happy late Birthday :D,0
Never going to cut the cake the old way again.,0
"This is definitely not worth the effort. Most cakes aren't nice enough for it to matter, and once a cake IS nice enough for it to matter, you'll be hurting it more by pushing the halves together every time than you are helping with the moisture problem.",0
"If you want to share your cake, this solution would make the splitting uneven. Not everyone gets a good/equal big piece.",0
"I thought you were going to talk about how to cut a cake so everyone is satisfied, and no one feels that someone else got a bigger slice.",1
"American way to eat a cake:
Don't eat for about half a day.
Eat it whole, no interuptions nor people.
ALL by yourself.",0
day 2?? day 3?? cake rubber band? what is this blasphemy!?!?!,0
Britz and cooking....,0
the sides of most cakes are wet with frosting so you can't just bunch up the cut cake the way this guy does with his hands. which makes this way of cutting cakes totally impractical.,1
From day 3 you have to cut out 4 pieces otherwise what's left is not symmetrical and doesn't close exactly.,6
"I recall reading about a mathematician's algorithm for the equivalent of ""I cut, you choose"" for more than two people.  His algorithm seemed to have a lot of practical applications.",0
My solution is not to eat cake at all. Not good for you.,0
or you can just eat it all the first day hehe,1
If you buy a cake that small for your BIRTHDAY party and u cant eat it all.. well.. you dont really have any friends.,0
"I honestly don't remember when I laughed this much at a video, bless you two..",0
"So, did he ever finish the cake?",0
Lol! Does it work for buttercream?,0
"I'm sorry, but if you have ""left over"" cake, you did it wrong.",1
Do not watch this video hungry. You will want cake after,0
I love applying science to my regular daily activities. It's just very satisfying. One tip though; I put a slice of bread in my cookie container so that the cookies won't go hard and dry. They absorb moisture from the bread.,0
Waste 5 minutes to show just this simple method is kind of an insult.,0
This can all be solved simply by buying rectangular cakes,0
This assumes you don't eat the entire cake day 1,0
"We're not cutting it wrong, you're eating it wrong. Why the hell do you have leftovers? Is there something wrong with your cake?",0
Ooorrr... you just wrap it all in plastic foil.. done.,0
"Put a slice of bread on the edges with toothpicks, it'll keep the cake's open sides moist.",0
You should have a theme song for Numberphile.,0
"Ok, this is brilliant if exactly one aspect of cake cutting is all that matters to you. This is clearly a method suited for lonely people who make an entire cake for themselves and have to save it for several days. When I cut a cake it´s usually for distributing a cake efficiently over a number of people, taking into account that they might not want the same amount, and giving everyone a fair representation of every part of the cake. And this method is an absolute disaster for that.",6
"This is to preserve a cake for oneself. But each day's slice is smaller than previous (for the same width). If sharing a cake, then more precise mathematics of Game Theory are required, such as Selfridge–Conway discrete procedure for 3 persons sharing. For 4 or more people use Brams–Taylor theorem: cake cut into at least 2n-2 +1 pieces and then each player in turn then trims progressively fewer pieces. In reverse order people select their favorite piece, having to select one of the pieces they trimmed themselves if it is still available - see http://discovermagazine.com/1995/mar/dividingthespoil479",0
oh my birthday was yesterday and already cut my cake wrong,0
"So, you're essentially exchanging dry cake for a rubber taste.",0
I thought it would be about how to cut it scientifically in 13 pieces or whatever...,0
"Ingenious as this method may be, for solving 1 problem, I spot 2 new problems it creates:
1. Icing Overload Near the end, when you've already gobbled up most of the cake, you'll be left with weird outside edgy bits, thick with icing but lacking sponge. The icing-sponge ratio of those last few pieces will be all wrong.

2. Tensile Stress Overload In order to not get a massively oversized 1st slice, you'd have to cut quite a narrow block from the centre of the cake. The sponge may lack the strength to hold itself together, being so thin. At least with a wedge you maximise structural integrity by essentially having a traingular piece of cake.

Thank you for reading this comment. If you enjoyed this comment, you might like to try reading other comments, such as the one below mine.",280
Or you just put some plastic over it and put it in a box.,0
anybody else sees Pac-Man?,1
My way is better. I just eat the whole cake in one sitting. :D,0
"Well, perfect timing...
Seeing it's my birthday tomorrow xD",0
I have very frustrating urge to eat the cuted cake that is just left there on the table :D,0
now i'm hungry :(,0
What? They don't have Tupperware in the UK?,0
"but this would mess up the cake vs icing ratio, the first slice has very little icing while the last one would be almost nothing but icing",0
Seems rather messy.  I guess that's why we have saran wrap.,0
actually what I do is cut off the first slice of the cake and then just eat the whole cake...,0
This was disappointing.,0
"Happy birthday, Brady!",2
"Uhm.. yeah, like I'm only going to eat one slice a day...",0
The selfish Dutch way would be to eat the whole cake in one go.,0
"How exactly do you come up with the idea of somthing like a ""day 2"" ???
Surrealistic xD No cake survives its first day on earth",0
Or you just eat the whole cake c:,0
"Clever idea but I do have to say if the cut side drying happens to you, you don't know how to make a proper cake. I've made birthday cakes for myself and my family for a decade and they have never dried up over night.",0
Your crazy. The amount of icing on each slice is diferent.,0
"This method is only for the ""Mathematical Loners"" as mentioned in 4:33. The hope is that the whole party consumes the whole cake.

What about rectangular cakes?",0
Why does the book have two different titles?,0
"The damn yanks get the better title again. Have words, Alex.",0
The cake would never get in the situation to be eaten another day...its already in my stomach close after the first slice!,0
"Alternatively, just eat all the cake in one go.",0
"I have a much better solution. Eat the whole cake the first day!!!! It's your birthday, life is short! XD",0
"Are you really gonna put rubber bands on your cake?

What if the cake has a creamy outer layer?",2
What kind of cheese gets a bear out of a cage?,0
I'm not arguing with the science but in my experience there is never any waste because I'm a greedy bugger and eat the whole cake day 1.,3
"this must be some sort of practical joke to be played on the gullible. i started laughing when he brought out the elastic bands. yes, elastic bands around a soft, spongy cake, what could possibly go wrong....

it's not april 1st numberphile, so dont be mean to the hapless fools that will try this!",0
Finally! Math does something from me! Guess now I have to stop being rubbish at it now...,0
"Put... a rubber band... around the cake? ಠ_ಠ
I'd rather just have a bunch of tiny cakes.",0
mathematicians: eating alone on birhtdays since the invention of π,0
"But the classic way has one benefit: It can stand by its own and doesnt fall over like the shapes cut with the ""perfect"" way ;) still nice video though!",0
"Or, you can have a rectangular cake.",0
Is there a copy of the letter to the editor available online?,0
"Before the answer was given, I had a short think and came up with basically the same thing (except I cut the middle diameter slice out and then didn't turn it perpendicular, but rather continued cutting parallel to that).  But to be honest, I would rather do it the regular way to save on rubber bands and also to not have a guy licking his fingers and then putting his fingers all over each slice of cake to continue pushing it in again.  That's just sick.  (There's always the magic of aluminum foil, after all.)  And finally, I originally thought this was about hot to cut slices of the exact same size to be fair to everyone.  In that case, you would probably have to go through the diameter all the way to the other side.  This method of course makes it harder to tell how much each person is getting.",3
